"vol" "age" "siteclass" "species" "step0.nomgmt" "step0.finalfell" "step0.thin" "step1.nomgmt" "step1.finalfell" "step1.thin" "step2.nomgmt" "step2.finalfell" "step2.thin" "step3.nomgmt" "step3.finalfell" "step3.thin" "step4.nomgmt" "step4.finalfell" "step4.thin"
"6480" "5" "4" "SE22" "PS" 22580.05 0 0 20673.9418831169 0 0 13945.3580894755 0 0 13847.1513423665 0 0 0 0 0
"6992" "6" "4" "SE22" "PS" 0 0 0 1759.48441558442 0 0 1186.83898633834 0 0 1178.48096530779 0 0 0 0 0
"7504" "7" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8016" "8" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8528" "9" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"848" "10" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1360" "11" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 15959.2655223881 0 0
"1872" "12" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2384" "13" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2896" "14" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3408" "15" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3920" "16" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4432" "17" "4" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"368" "1" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 107.962323943662 0 0
"4976" "2" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5488" "3" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 99.5496753246753 0 0 98.8486212730931 0 0
"6000" "4" "5" "SE22" "PS" 0 0 0 0 0 0 146.623701298701 0 0 98.9032488615281 0 0 98.2067471089821 0 0
"6512" "5" "5" "SE22" "PS" 0 0 0 159.014436619718 0 0 145.59114002195 0 0 98.2067471089821 0 0 97.5151502983555 0 0
"7024" "6" "5" "SE22" "PS" 0 0 0 0 0 0 135.344955044955 0 0 91.2953066414105 0 0 90.6523819467527 0 0
"7536" "7" "5" "SE22" "PS" 16250.16 0 0 22421.0355633803 0 0 20528.3507430949 0 0 13847.1513423665 0 0 13749.6361920681 0 0
"8048" "8" "5" "SE22" "PS" 0 0 0 0 0 0 1624.13946053946 0 0 1095.54367969693 0 0 1087.82858336103 0 0
"8560" "9" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"880" "10" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1392" "11" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1904" "12" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2416" "13" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2928" "14" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3440" "15" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3952" "16" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4464" "17" "5" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"400" "1" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5008" "2" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5520" "3" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 99.5496753246753 0 0
"6032" "4" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 146.623701298701 0 0 98.9032488615281 0 0
"6544" "5" "6" "SE22" "PS" 0 0 0 0 0 0 159.014436619718 0 0 145.59114002195 0 0 98.2067471089821 0 0
"7056" "6" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 135.344955044955 0 0 91.2953066414105 0 0
"7568" "7" "6" "SE22" "PS" 0 0 0 113.637482517483 0 0 156.790458485177 0 0 143.554900301363 0 0 96.833226170395 0 0
"8080" "8" "6" "SE22" "PS" 16250.16 0 0 16136.5225174825 0 0 22264.2451048951 0 0 20475.0258128235 0 0 13811.181653957 0 0
"8592" "9" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 1082.75964035964 0 0 730.362453131284 0 0
"912" "10" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 451.14985014985 0 0 304.317688804702 0 0
"1424" "11" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1936" "12" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2448" "13" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2960" "14" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3472" "15" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3984" "16" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4496" "17" "6" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"432" "1" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5040" "2" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5552" "3" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6064" "4" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 146.623701298701 0 0
"6576" "5" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 159.014436619718 0 0 145.59114002195 0 0
"7088" "6" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 135.344955044955 0 0
"7600" "7" "7" "SE22" "PS" 0 0 0 0 0 0 113.637482517483 0 0 156.790458485177 0 0 143.554900301363 0 0
"8112" "8" "7" "SE22" "PS" 0 0 0 113.637482517483 0 0 112.84281480757 0 0 155.694021712553 0 0 143.181998691074 0 0
"8624" "9" "7" "SE22" "PS" 16591.96 0 0 16136.5225174825 0 0 16023.6797026749 0 0 22108.5510831826 0 0 20415.1330172371 0 0
"944" "10" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 1074.66207894669 0 0
"1456" "11" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 375.958208458209 0 0
"1968" "12" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2480" "13" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2992" "14" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3504" "15" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4016" "16" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4528" "17" "7" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"464" "1" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5072" "2" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5584" "3" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6096" "4" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6608" "5" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 159.014436619718 0 0
"7120" "6" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7632" "7" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 113.637482517483 0 0 156.790458485177 0 0
"8144" "8" "8" "SE22" "PS" 0 0 0 0 0 0 113.637482517483 0 0 112.84281480757 0 0 155.694021712553 0 0
"8656" "9" "8" "SE22" "PS" 0 0 0 116.844788732394 0 0 113.637482517483 0 0 112.84281480757 0 0 155.694021712553 0 0
"976" "10" "8" "SE22" "PS" 16591.96 0 0 16475.1152112676 0 0 16022.885034965 0 0 15910.8368878674 0 0 21952.85706147 0 0
"1488" "11" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2000" "12" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2512" "13" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3024" "14" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3536" "15" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4048" "16" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4560" "17" "8" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"496" "1" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5104" "2" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5616" "3" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6128" "4" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6640" "5" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7152" "6" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7664" "7" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 113.637482517483 0 0
"8176" "8" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 113.637482517483 0 0 112.84281480757 0 0
"8688" "9" "9" "SE22" "PS" 0 0 0 0 0 0 116.844788732394 0 0 113.637482517483 0 0 112.84281480757 0 0
"1008" "10" "9" "SE22" "PS" 16079.26 0 0 15657.2016901408 0 0 15546.9397064075 0 0 15120.1872865163 0 0 15014.4517110861 0 0
"1520" "11" "9" "SE22" "PS" 0 0 0 934.758309859155 0 0 928.175504860147 0 0 902.697748448734 0 0 896.385176781261 0 0
"2032" "12" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2544" "13" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3056" "14" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3568" "15" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4080" "16" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4592" "17" "9" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"48" "1" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4656" "2" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5168" "3" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5680" "4" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6192" "5" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6704" "6" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7216" "7" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7728" "8" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 93.1827356643357 0 20.4547468531469
"8240" "9" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 93.4758309859155 0 23.3689577464789 90.909986013986 0 22.7274965034965
"560" "10" "10" "SE22" "PS" 0 0 0 93.5956925373134 0 26.3987850746269 91.1389352112676 0 25.7058535211268 90.4971117238643 0 25.524826383654 88.0130304737516 0 24.8241880823402
"1072" "11" "10" "SE22" "PS" 12220.2376 0 3859.0224 0 0 0 33.8293483568075 0 10.6829521126761 33.5911135092244 0 10.6077200555445 32.6690613724304 0 10.316545696557
"1584" "12" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2096" "13" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2608" "14" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3120" "15" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3632" "16" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4144" "17" "10" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"80" "1" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4688" "2" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5200" "3" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5712" "4" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6224" "5" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6736" "6" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7248" "7" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7760" "8" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 18.6951661971831 0 4.67379154929577
"8272" "9" "11" "SE22" "PS" 0 0 0 0 0 0 20.591052358209 0 5.80773271641791 20.0505657464789 0 5.65528777464789 92.8205127482642 0 26.1801446213053
"592" "10" "11" "SE22" "PS" 0 0 0 2932.857024 0 926.165376 71.1327263283582 0 22.4629662089552 77.3846343661972 0 24.4372529577465 76.8396721523507 0 24.2651596270581
"1104" "11" "11" "SE22" "PS" 0 0 0 67.4848942089552 0 23.7109087761194 0 0 0 0.186818789433116 0 0.0656390341251489 0.185503164155418 0 0.0651767874059577
"1616" "12" "11" "SE22" "PS" 9014.0832 0 3505.4768 8732.91009385075 0 3396.13170316418 0 0 0 24.1753611839395 0 9.40152934930979 24.0051121615174 0 9.33532139614564
"2128" "13" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2640" "14" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3152" "15" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3664" "16" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4176" "17" "11" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"112" "1" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4720" "2" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5232" "3" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5744" "4" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6256" "5" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6768" "6" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7280" "7" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7792" "8" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 4.53003151880597 0 1.27770119761194 4.41112446422535 0 1.24416331042254
"8304" "9" "12" "SE22" "PS" 0 0 0 0 0 0 703.88568576 0 222.27969024 32.7210541110448 0 10.3329644561194 33.8107422152113 0 10.6770764890141
"624" "10" "12" "SE22" "PS" 0 0 0 0 0 0 2187.86027025433 0 768.707662521791 52.6382174829851 0 18.4945088453731 57.3132023162385 0 20.1370710840838
"1136" "11" "12" "SE22" "PS" 0 0 0 2523.943296 0 981.533504 2493.80395010866 0 969.812647264478 0 0 0 6.90361065989489 0 2.68473747884801
"1648" "12" "12" "SE22" "PS" 0 0 0 47.0884943283582 0 20.1807832835821 45.6196795947427 0 19.5512912548897 0 0 0 0.126289200214609 0 0.0541239429491182
"2160" "13" "12" "SE22" "PS" 8513.3008 0 4006.2592 6083.83346722388 0 2862.98045516418 5894.06260364076 0 2773.67651936036 0 0 0 16.3165646677275 0 7.67838337304823
"2672" "14" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3184" "15" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3696" "16" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4208" "17" "12" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"144" "1" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4752" "2" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5264" "3" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5776" "4" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6288" "5" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6800" "6" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7312" "7" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0.996606934137313 0 0.281094263474627
"7824" "8" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 168.9325645824 0 53.3471256576 11.2958769409433 0 3.56711903398209
"8336" "9" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 1089.71907772853 0 382.874270553266 37.8995165877493 0 13.3160463686687
"656" "10" "13" "SE22" "PS" 0 0 0 0 0 0 706.70412288 0 274.82938112 2273.52450061354 0 884.148416905266 37.8995165877493 0 14.7387008952358
"1168" "11" "13" "SE22" "PS" 0 0 0 0 0 0 1780.88685549851 0 763.237223785075 1759.34866895448 0 754.006572409064 0 0 0
"1680" "12" "13" "SE22" "PS" 0 0 0 2724.256256 0 1282.002944 1978.84688565493 0 931.222063837612 1917.12141528947 0 902.174783665632 0 0 0
"2192" "13" "13" "SE22" "PS" 0 0 0 38.4847844383562 0 19.8254950136986 27.5022608792312 0 14.1678313620282 26.6443925918007 0 13.7258992139579 0 0 0
"2704" "14" "13" "SE22" "PS" 3801.9968 0 2138.6232 5411.19393315069 0 3043.79658739726 3866.98455998888 0 2175.17881499374 3746.3630795744 0 2107.3292322606 0 0 0
"3216" "15" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3728" "16" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4240" "17" "13" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"176" "1" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4784" "2" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5296" "3" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5808" "4" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6320" "5" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6832" "6" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7344" "7" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 40.543815499776 0 12.803310157824
"7856" "8" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 408.337058000393 0 143.469777135273
"8368" "9" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 197.8771544064 0 76.9522267136 1421.18459613633 0 552.682898497462
"688" "10" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 1028.95894266555 0 440.982403999522 2119.27175111582 0 908.259321906781
"1200" "11" "14" "SE22" "PS" 0 0 0 0 0 0 871.76200192 0 410.24094208 1844.23406514856 0 867.874854187558 1809.83594778168 0 851.687504838436
"1712" "12" "14" "SE22" "PS" 0 0 0 0 0 0 1811.09395566904 0 932.987795344658 1315.38971323119 0 677.625003785764 1274.35922757226 0 656.488086931165
"2224" "13" "14" "SE22" "PS" 0 0 0 1368.718848 0 769.904352 1972.66007797479 0 1109.62129386082 1409.7158885587 0 792.965187314271 1365.74311990554 0 768.230504946864
"2736" "14" "14" "SE22" "PS" 3683.1844 0 2257.4356 2357.238016 0 1444.758784 3354.94023855342 0 2056.25369459726 2397.5304271931 0 1469.45413279577 2322.74510933613 0 1423.61797023827
"3248" "15" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3760" "16" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4272" "17" "14" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"208" "1" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4816" "2" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5328" "3" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5840" "4" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6352" "5" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6864" "6" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7376" "7" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7888" "8" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 55.405603233792 0 21.546623479808
"8400" "9" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 447.201690884146 0 191.657867521777
"720" "10" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 278.9638406144 0 131.2771014656 1289.84698186012 0 606.986814992995
"1232" "11" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 1191.13486619467 0 613.614931069984 1664.42698549665 0 857.432083437671
"1744" "12" "15" "SE22" "PS" 0 0 0 0 0 0 492.73878528 0 277.16556672 1869.25775969911 0 1051.45748983075 1349.34713634909 0 759.007764196366
"2256" "13" "15" "SE22" "PS" 0 0 0 1399.610072 0 857.825528 1744.35613184 0 1069.12150016 2497.92653899467 0 1530.98723357738 1785.08541323978 0 1094.0846081147
"2768" "14" "15" "SE22" "PS" 1679.646 0 1119.764 2209.91064 0 1473.27376 1414.3428096 0 942.8952064 2012.96414313205 0 1341.97609542137 1438.51825631586 0 959.012170877242
"3280" "15" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3792" "16" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4304" "17" "15" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"240" "1" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4848" "2" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5360" "3" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5872" "4" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6384" "5" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6896" "6" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7408" "7" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7920" "8" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8432" "9" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 89.268428996608 0 42.008672468992
"752" "10" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 772.848380049229 0 398.134013964754
"1264" "11" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 494.9397730304 0 278.4036223296 2724.45148052469 0 1532.50395779514
"1776" "12" "16" "SE22" "PS" 0 0 0 0 0 0 809.55329936 0 496.17782864 2479.059083536 0 1519.423309264 5142.13636588743 0 3151.63196618907
"2288" "13" "16" "SE22" "PS" 0 0 0 671.8584 0 447.9056 2440.603212 0 1627.068808 3621.696382896 0 2414.464255264 5239.77597354147 0 3493.18398236098
"2800" "14" "16" "SE22" "PS" 0 0 0 722.141135809524 0 522.929788 1254.32745474667 0 908.30608792 1755.68891519627 0 1271.3609385904 1957.77564955138 0 1417.69960829583
"3312" "15" "16" "SE22" "PS" 1567.6696 0 1231.7404 1811.03164266667 0 1422.95343352381 2241.90585322667 0 1761.49745610667 2041.21328314027 0 1603.81043675307 2261.39285140969 0 1776.80866896476
"3824" "16" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4336" "17" "16" "SE22" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" "1" "1" "SE23" "PS" 44346.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4628" "2" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5140" "3" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5652" "4" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6164" "5" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6676" "6" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7188" "7" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7700" "8" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8212" "9" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"532" "10" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1044" "11" "1" "SE23" "PS" 0 0 0 46172.7743065693 0 0 45016.3376551724 0 0 44705.8801541023 0 0 43485.0277638167 0 0
"1556" "12" "1" "SE23" "PS" 0 0 0 0 0 0 2521.92367816092 0 0 2504.53110107015 0 0 2436.13600917741 0 0
"2068" "13" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2580" "14" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3092" "15" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3604" "16" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4116" "17" "1" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"276" "1" "2" "SE23" "PS" 0 0 0 305.84 0 0 0 0 0 0 0 0 0 0 0
"4884" "2" "2" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5396" "3" "2" "SE23" "PS" 44346.8 0 0 44040.96 0 0 0 0 0 0 0 0 0 0 0
"5908" "4" "2" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6420" "5" "2" "SE23" "PS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
