"vol" "age" "ownership" "step0" "step1" "step2" "step3" "step4" "step5" "step6" "step7" "step8" "step9" "step10" "step11" "step12" "step13" "step14" "step15" "step16" "step17" "step18" "step19" "step20"
"635" "8" "29" "priv" 877.04 1119.6110119707 1149.99265555295 1398.55769302137 1490.73481348755 1571.68466085325 1443.03976808626 1572.55174297505 1252.47922867489 1390.0763100381 1248.37323905316 1722.78975779097 1322.75715635972 1299.5541723763 841.460280684592 1245.57368078086 861.007326920289 539.31898157051 367.076124300861 277.947110709101 247.85533326821
"709" "9" "29" "priv" 442.57 1085.98599622469 1191.21682270876 1456.85184357184 1735.03070289865 1907.04861129847 1830.12167093862 2013.31529101438 1826.93238023588 2102.36641884813 1959.13568359911 2783.73007837671 2164.92957845498 2202.92060651406 1502.71316568127 2283.99408495485 1554.0390149325 1062.46690871898 727.300571917565 531.996205359743 495.262153992905
"117" "10" "29" "priv" 1387.95 2227.52171627532 2008.59000878632 2976.79819432206 4359.00220545273 5427.47238630125 5722.42354263521 6569.79664618021 7714.85291282725 9436.52389804102 9643.81600650405 14130.0340611898 11171.9500263513 11945.9651049146 8742.67362493149 13773.0859768945 9223.12670147643 6892.23335727233 4780.06185832857 3381.46268541848 3280.3968300078
"47" "1" "30" "priv" 0 0 217.011347245919 520.99526637804 380.249874295152 252.432810939956 486.995096110345 401.789545791249 493.479239565145 323.438049821265 371.172031511225 586.848785633449 580.15055029149 461.743621223315 534.008416016788 392.551904868375 655.202510453575 555.123718163747 280.340690904731 231.421486021271 182.469922422622
"195" "2" "30" "priv" 562.95 0 206.677732500463 363.631113944528 193.143963365703 173.298591716816 248.062852069451 212.827461523756 236.75141516682 152.913993732459 168.528814339368 244.461563421321 254.408749600195 198.695827642225 219.662042288237 157.253076132087 258.091435514331 212.626826695166 109.002678318515 88.4488271268756 69.6898505148376
"269" "3" "30" "priv" 687.54 26.6333584296375 886.000384280199 1307.05684813892 712.406229492678 661.730647723584 877.335617725466 754.682404199072 825.227630607529 530.405961783632 577.936279564817 810.154014818015 859.557140086828 667.16724349094 725.578501606396 513.981466266243 837.664130407212 682.188857634039 351.982971263415 283.448149134485 223.262361554746
"343" "4" "30" "priv" 1255.63 162.363680479096 731.225359897867 843.852448510336 539.977614462284 509.734320084064 588.49263937044 504.466727727653 541.205022178906 346.413293902069 369.853645794564 471.646042040098 526.570125278864 403.33769487873 421.390838590592 290.014897676681 463.049687296327 365.061620492681 192.038456633514 150.995162500387 118.816244633992
"417" "5" "30" "priv" 840.81 301.211346608197 872.390220132611 838.331896555512 677.642587392606 623.812402130151 658.857868570533 559.938428591998 601.891018747568 388.845605727499 411.085860673017 470.491609416867 555.648625695712 421.456748615759 423.661246545826 282.192846850593 439.076854711603 332.9054576184 179.696464929897 136.623285102254 107.346641506705
"491" "6" "30" "priv" 1339.39 702.452301944059 1698.27572886668 1500.20234326076 1486.45860799872 1331.21276106352 1368.96543583349 1159.09567996027 1263.50855766431 835.443908143769 886.630354262144 941.317171302272 1154.55532789394 874.298625336294 863.243124319283 563.899626008119 861.635024835835 637.250169832372 351.334486811398 259.912207023146 203.792490215113
"565" "7" "30" "priv" 2194.81 1611.55674623541 2260.68791238609 1938.40170145833 2474.66602636958 2261.16162906443 2292.00083551743 1980.56849131535 2182.35542810048 1549.98057471857 1671.57176808634 1576.05922227813 2070.93576287483 1572.47583832008 1524.23453345473 972.889246647369 1444.34281535014 1021.55442052782 595.902149492486 417.313492894931 323.623220025382
"639" "8" "30" "priv" 590.82 617.675870925788 766.041605822359 760.217822274725 949.495287235243 984.595338325661 1034.39127483293 943.149841255917 1032.76355531262 822.392145578754 914.175816106772 833.636733398119 1147.68278056362 881.706581221276 870.352680911586 568.559918458262 846.955527329323 585.177142021824 370.111575150209 253.316083516086 190.925174053339
"713" "9" "30" "priv" 1089.33 658.615419959906 1105.10554305629 1138.7285918487 1442.05394503731 1732.89045617315 1943.35998174117 1891.91496908533 2103.26356883862 2018.77286894558 2359.90009784623 2266.86660931235 3244.60519462576 2535.28520118114 2620.33042951203 1830.12351827971 2817.77823983456 1907.44790667915 1344.39625032082 925.739150148318 669.157598517195
"121" "10" "30" "priv" 892.6 1277.5962754179 2193.19585720783 2058.19255519248 2933.04297512582 4143.57212301604 5062.98538665187 5269.50836181842 6016.4433370488 6860.86809357042 8341.69398217225 8452.95234504212 12352.2124259599 9752.61625350592 10385.7333300768 7559.20257916923 11876.9828257818 7962.73985329502 5912.8156017852 4097.15781986047 2905.01899016969
"49" "1" "31" "priv" 0 175.6404 0 259.793665061471 582.348647290929 402.485803435737 281.258690461607 515.691196344979 428.012759207536 517.997757140679 338.803410883666 386.635818433985 604.435914857556 601.511025137602 477.562357325358 549.142131609039 402.359674134749 670.206787288688 565.950916276264 286.315457449634 235.875371482729
"197" "2" "31" "priv" 238.51 545.52708 8.3096078300469 397.958626605695 621.616831618725 335.839394060749 308.359534019246 419.589669747183 360.603457486079 396.680852867639 255.400088391179 279.411062055771 396.511451914957 417.774172472005 324.989326622802 355.541773366679 252.827026240735 413.108972769477 337.867497678578 173.912261885472 140.443732880562
"271" "3" "31" "priv" 0 176.895573333333 14.7373073480233 166.469008498865 229.295864586869 130.526195256428 121.807717495043 155.440677045811 133.588193937796 145.353291937121 93.3243673836047 101.160193304892 138.560916851001 148.824328324013 115.141266661075 124.025355685517 87.2679444977057 141.559558025754 114.450283085007 59.3071079050098 47.5062227535995
"345" "4" "31" "priv" 942.15 1286.22994666667 177.879098560392 1050.73903661357 1307.69872035364 809.462566444376 755.895844348677 911.773920956223 781.776829198662 846.08222237355 543.309183043547 584.549164738581 767.71071221693 842.87555238807 648.765813418302 687.395492908352 477.819757776152 768.301916290314 612.924481215282 320.23081737329 253.879526639019
"419" "5" "31" "priv" 365.83 894.954464615385 307.012270659411 875.788739184161 843.967619471028 706.912858189564 646.101385114532 685.112325001494 582.267012537232 629.058443536712 409.444465836542 434.227109689127 492.35222779363 583.729142680543 443.253529615956 445.696246470098 296.570100486434 460.733927488827 348.986837250306 188.8066660153 143.143627489232
"493" "6" "31" "priv" 1188.69 1192.21752395604 675.755899841656 1374.75649523003 1219.27358320352 1272.27420283379 1151.24340921837 1181.8824858897 1008.28692746324 1101.36266747435 745.240745301538 795.289456687313 816.632961367017 1021.35756505479 774.344215872221 761.200727598193 494.409481391484 749.710181283443 548.002486635101 307.088413036804 223.818881964442
"567" "7" "31" "priv" 838.67 1220.95737942857 848.630234706917 1357.56754250187 1188.03025384245 1406.02423056218 1292.5179412819 1319.62317202065 1140.45722182055 1252.39514216681 884.976381213779 954.186695967924 922.680553726407 1198.17654136475 910.469035617985 888.469176076724 571.971725083661 855.670774120788 610.483169489375 354.563031090846 251.064632542907
"641" "8" "31" "priv" 438.93 1266.748872 1000.1202670713 1382.76556946482 1271.89834113451 1610.93216951027 1604.05622632489 1677.00615469983 1511.32975680422 1665.20344592253 1319.35368791935 1468.54434944428 1377.33536863605 1882.78029571633 1447.29853250096 1439.18578214935 952.620726150761 1433.20125380382 991.731730766885 633.450963147079 437.860344435173
"715" "9" "31" "priv" 573.87 673.061616 567.097661116437 887.065174998424 881.265351314983 1153.3144332778 1422.29536124944 1628.73901458412 1611.43507851185 1807.08781052186 1825.90670205862 2162.23600549911 2120.29138199088 3054.53360617784 2395.40445554495 2503.24589011871 1776.19431993826 2757.05852573244 1859.8074175167 1337.26682352866 923.628242679575
"123" "10" "31" "priv" 408.8 1076.259144 1222.75215286581 2090.04666409777 1997.25431598943 2782.4515461267 3823.46086269992 4610.44367329081 4752.39048317494 5405.9782619665 6030.76801429979 7299.05392950008 7352.47919764205 10720.1317852681 8454.67673869449 8975.47305300736 6505.56141662107 10201.1492495597 6845.6635557507 5057.91765161707 3502.71751412817
"51" "1" "32" "priv" 0 70.71612279028 319.820353856454 2.46372582972902 351.80554045084 708.417720313941 461.81065744801 344.55871832232 588.526733149938 492.127245217876 583.810374617425 380.646955633709 430.815165496287 661.554490666129 665.22630004675 526.16260613011 599.642935438919 437.084702202978 725.66929519406 609.530573936646 309.247371795352
"199" "2" "32" "priv" 244.34 143.94287720972 381.67836390891 9.38440357034203 289.52812280338 443.13542317143 241.381892216573 222.21260345043 299.312843551472 257.235077473297 282.496350410341 181.80605000154 198.620136882179 280.380235819092 296.255485662958 230.272284969051 251.345009049562 178.457508164118 291.286056052482 237.839503599533 122.541612858129
"273" "3" "32" "priv" 244.34 186.2261403068 325.40928440814 41.0891244185971 274.666942778869 350.735510075452 212.514836105443 198.419008757728 242.761854403635 208.27441265877 225.718629215755 144.938987481076 156.243175810956 207.494813726596 226.481330139512 174.561424769307 185.771415947128 129.557557842992 208.818142443103 167.198987937645 87.1586587660497
"347" "4" "32" "priv" 635.16 347.01101095804 553.303593644191 94.9363277626209 472.506185550086 565.15649682115 368.049125878382 342.11694157932 403.903434927646 345.804544731432 374.28244714925 240.952700121269 258.693491993338 332.23425654143 368.898175033488 283.389453390715 298.008546936451 205.890847121795 329.514263959566 261.115807813504 137.04493973714
"421" "5" "32" "priv" 869.96 652.450343423232 1008.43621546292 278.24239393296 933.080961463029 997.986216407052 757.858013725929 697.350298925038 776.426481224453 662.919488941696 718.179884313446 468.029612171603 500.095660426274 596.516775301494 688.139536647527 525.685365997506 539.739771420382 365.415072905466 575.311104866164 445.098342195506 237.774217192122
"495" "6" "32" "priv" 538.45 633.74360523588 860.612010574687 429.214987123547 931.3449983943 848.932325690247 837.718498779734 762.158573724371 789.693395265285 674.204557686236 734.513856501646 494.480520623087 527.575375005371 553.481592591527 684.559655252705 519.437079256915 513.646949747385 335.731956296772 512.050340287725 377.374892388754 210.133913764536
"569" "7" "32" "priv" 416.25 817.62655304487 1004.27035781035 641.312485131007 1135.70285978304 1004.78985862241 1123.99734786201 1033.63390186747 1060.64470511618 915.178997976618 1002.8820474224 704.118010334826 758.737294851208 750.980217334651 964.894713233826 733.552586213254 719.949110341292 467.049683433668 703.49475524206 505.424983460542 292.60644421749
"643" "8" "32" "priv" 666.01 712.410004890378 1347.25534077155 1014.83583350108 1504.86714975076 1365.40614436898 1688.54926484582 1671.48467424479 1753.64764662979 1578.78341775099 1742.24725008047 1388.45615874723 1550.22547059186 1480.66262394956 2017.55456263221 1552.9603934014 1554.30188033765 1038.92999944979 1573.34714554398 1090.22346386223 701.897422672553
"717" "9" "32" "priv" 0 685.0639561472 1207.32544521359 1090.64411849371 1703.79121338437 1638.46438084034 2178.08750711351 2686.87038408271 3097.41176671143 3076.49586112558 3463.79376426813 3558.82394805717 4232.71556197711 4189.50092064184 6042.82128507133 4744.22197433195 4977.25572653268 3551.56124595577 5529.65687154728 3727.05697684716 2696.07102193633
"125" "10" "32" "priv" 1065.66 246.7143859936 649.531834349211 737.941650236404 1261.36149567234 1205.36049961448 1679.23391575242 2307.49217003809 2782.44319964291 2868.1093445654 3262.5553023381 3639.62139852694 4405.04307375436 4437.2856917245 6469.6935694053 5102.47157622648 5416.77672033957 3926.16338171556 6156.48305659047 4131.41800605626 3052.49767080454
"53" "1" "33" "priv" 0 73.302 106.827373674168 402.341827643482 5.03267431785873 403.48342324677 770.516575233976 488.044159368181 376.766627525217 619.467912900385 520.085043938078 610.178242278785 397.1240750708 447.319690011312 679.513112345244 687.580315740963 542.628031007814 615.082144609896 446.913484431915 740.488182490399 619.929367622841
"201" "2" "33" "priv" 0 164.9295 106.675176313404 244.972352750841 13.4680346008383 192.087717386766 278.32643019412 156.437689621182 144.639948523182 189.31219683898 162.617527711207 177.910049258199 114.423994683935 124.533776154446 172.857439207075 184.273267829721 142.898848809167 154.903822660407 109.456329188527 178.062807273315 144.64754890576
"275" "3" "33" "priv" 745.43 247.634785714286 158.894956373892 288.078393053028 34.8518437126287 239.201822747406 309.911622498011 188.102261927126 174.89130916207 215.577290253264 184.894991721655 200.855299280863 129.140875861327 139.427803337906 185.714669372865 202.314851520623 156.063630105227 166.414843924447 116.200750972747 187.437220321809 150.303926839046
"349" "4" "33" "priv" 230.56 529.744114285714 334.867448963144 535.523519097295 107.032583036738 469.436237575239 545.945967133862 370.879401826933 343.693647515819 399.516921674557 341.83200597626 370.178022296248 239.237960459556 256.584284459149 323.048994137064 362.336281291648 277.966579476837 290.521413031025 199.681899019259 318.243347324381 250.685450310897
"423" "5" "33" "priv" 0 940.3446 743.169971465421 1117.05054078031 351.883738431824 1064.62327630369 1108.86733275723 885.305109727401 812.847853322376 892.871909443827 762.556490079436 827.271460971995 543.154124979584 580.42792608693 675.272777564477 789.363924970068 602.33805610905 614.228771611638 413.232242690198 646.922520940252 496.351067972631
"497" "6" "33" "priv" 709.42 223.9725 312.767064527495 408.824156843958 224.961368906715 449.758928485745 405.398176500436 419.915151813221 383.692657397432 396.004724347012 339.538217002364 370.786464063853 253.96185773715 272.083206729293 278.691510377656 350.102103560885 265.864011709063 262.086451475409 170.777039404082 259.139315372627 189.026215235708
"571" "7" "33" "priv" 1704.71 523.6745 782.299686723518 1079.98336812241 684.453529659335 1205.01350234911 1080.3953488232 1207.22394392719 1131.44315299338 1170.99213571944 1021.36649974321 1120.38873304891 813.300293620527 885.623218788149 875.216122101428 1139.57090138086 869.877124874645 860.926471679457 565.382912667506 855.206646578246 609.24090139237
"645" "8" "33" "priv" 488.17 416.255 656.743104283603 1115.94683099056 853.809237475485 1320.33238950886 1211.35392007704 1504.69160341801 1579.84319431243 1708.43511768041 1587.72668069594 1764.45878737834 1546.81647105202 1773.4033066616 1728.42753957008 2410.32048097714 1872.03510880974 1916.59190754362 1323.18718560278 2033.30389812986 1391.60812399265
"719" "9" "33" "priv" 222.33 325.0208 502.020010284635 941.736503135418 837.492958249876 1311.76245732798 1243.73973399096 1641.89221107681 1985.60590213386 2276.37871794894 2247.20446168974 2529.05453600029 2569.88209959059 3050.00200590363 3022.01437279557 4347.75354615221 3411.37907059375 3575.41781993369 2548.21358173841 3966.47854020683 2676.14614321227
