"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell" "step6.nomgmt" "step6.thin" "step6.finalfell" "step7.nomgmt" "step7.thin" "step7.finalfell" "step8.nomgmt" "step8.thin" "step8.finalfell" "step9.nomgmt" "step9.thin" "step9.finalfell" "step10.nomgmt" "step10.thin" "step10.finalfell" "step11.nomgmt" "step11.thin" "step11.finalfell" "step12.nomgmt" "step12.thin" "step12.finalfell" "step13.nomgmt" "step13.thin" "step13.finalfell" "step14.nomgmt" "step14.thin" "step14.finalfell" "step15.nomgmt" "step15.thin" "step15.finalfell" "step16.nomgmt" "step16.thin" "step16.finalfell" "step17.nomgmt" "step17.thin" "step17.finalfell" "step18.nomgmt" "step18.thin" "step18.finalfell" "step19.nomgmt" "step19.thin" "step19.finalfell" "step20.nomgmt" "step20.thin" "step20.finalfell"
"280" "3" "35" "pub" 0 0 0 136.9674 68.4837 22.8279 168.205394571429 84.1026972857143 28.0342324285714 154.607670330612 77.3038351653061 25.767945055102 174.592050953179 87.2960254765894 29.0986751588631 80.2002968015501 40.100148400775 13.3667161335917 50.5684176777456 25.2842088388728 8.4280696129576 87.1483123078533 43.5741561539267 14.5247187179756 88.5224634856243 44.2612317428122 14.7537439142707 103.953940378095 51.9769701890475 17.3256567296825 84.7303388826657 42.3651694413328 14.1217231471109 76.4831156924425 38.2415578462213 12.7471859487404 28.8801073425239 14.4400536712619 4.81335122375398 47.2726975732442 23.6363487866221 7.87878292887403 35.2732745505597 17.6366372752798 5.87887909175994 24.5911135390603 12.2955567695301 4.09851892317671 37.4485156811411 18.7242578405705 6.24141928019018 26.1049099884721 13.052454994236 4.35081833141201 15.7705968624108 7.88529843120542 2.62843281040181 27.2841908238348 13.6420954119174 4.5473651373058 15.0896310760596 7.54481553802978 2.51493851267659
"354" "4" "35" "pub" 151.566 75.783 25.261 338.7618 169.3809 56.4603 707.894092285714 353.947046142857 117.982348714286 627.473902986735 313.736951493367 104.578983831122 810.106429945204 405.053214972602 135.017738324201 377.107215016692 188.553607508346 62.851202502782 224.424359183949 112.212179591974 37.4040598639914 347.587650485358 173.793825242679 57.9312750808931 358.085381991712 179.042690995856 59.6808969986187 429.304514445598 214.652257222799 71.5507524075996 329.270202154162 164.635101077081 54.8783670256937 297.742739165963 148.871369582981 49.6237898609938 122.628005807236 61.3140029036178 20.4380009678726 189.007936080068 94.5039680400338 31.5013226800113 140.311009643412 70.1555048217059 23.385168273902 104.827299670456 52.413649835228 17.4712166117427 146.193039929078 73.0965199645389 24.3655066548463 105.649451530074 52.8247257650372 17.6082419216791 64.6140707282713 32.3070353641357 10.7690117880452 106.625595677459 53.3127978387295 17.7709326129098 58.3320718362723 29.1660359181362 9.72201197271206
"428" "5" "35" "pub" 598.068 299.034 99.678 209.78055 104.890275 34.963425 521.180082 260.590041 86.863347 525.922862126786 262.961431063393 87.6538103544643 646.235881392899 323.11794069645 107.70598023215 340.266601419542 170.133300709771 56.7111002365903 200.587844945618 100.293922472809 33.4313074909363 279.075043730423 139.537521865211 46.5125072884038 291.241248844955 145.620624422478 48.5402081408259 359.989768662602 179.994884331301 59.9982947771003 263.901543000322 131.950771500161 43.9835905000536 238.017838553794 119.008919276897 39.6696397589656 111.612888530117 55.8064442650586 18.6021480883529 160.744468587763 80.3722342938817 26.7907447646272 119.794425712511 59.8972128562554 19.9657376187518 99.0844126765539 49.5422063382769 16.5140687794256 121.396844216472 60.6984221082362 20.2328073694121 94.1268705118102 47.0634352559051 15.6878117519684 58.1083692213941 29.0541846106971 9.68472820356569 90.8511147768688 45.4255573884344 15.1418524628115 50.2079096812489 25.1039548406245 8.36798494687482
"502" "6" "35" "pub" 533.994 266.997 88.999 113.44545 56.722725 18.907575 341.898894 170.949447 56.983149 419.257714258929 209.628857129464 69.8762857098214 416.842366797278 208.421183398639 69.4737277995464 282.894138423995 141.447069211997 47.1490230706658 180.135290098669 90.0676450493347 30.0225483497782 227.332359821467 113.666179910733 37.8887266369112 236.36909088347 118.184545441735 39.3948484805783 305.964791126634 152.982395563317 50.994131854439 222.547231509165 111.273615754582 37.0912052515275 199.024815825938 99.5124079129689 33.1708026376563 111.987487924353 55.9937439621765 18.6645813207255 153.457896993655 76.7289484968276 25.5763161656092 120.358517507006 60.1792587535029 20.0597529178343 113.656448739486 56.8282243697432 18.9427414565811 114.881711796475 57.4408558982374 19.1469519660791 102.943837852859 51.4719189264296 17.1573063088099 63.7107348461456 31.8553674230728 10.6184558076909 94.2771635633437 47.1385817816718 15.7128605938906 56.4374706024988 28.2187353012494 9.40624510041646
"576" "7" "35" "pub" 247.386 123.693 41.231 88.8408 44.4204 14.8068 273.77469 136.887345 45.629115 448.205705775 224.1028528875 74.7009509625 372.602032140012 186.301016070006 62.100338690002 327.355702474055 163.677851237028 54.5592837456759 233.200954182174 116.600477091087 38.8668256970291 276.913491194061 138.456745597031 46.1522485323435 281.496493997146 140.748246998573 46.9160823328576 382.154437986003 191.077218993001 63.6924063310005 282.183959322039 141.09197966102 47.0306598870066 250.273524293461 125.136762146731 41.7122540489102 166.350153062704 83.1750765313522 27.7250255104507 224.768833391733 112.384416695867 37.4614722319556 190.777808247026 95.3889041235128 31.7963013745043 197.565759435108 98.7828797175538 32.9276265725179 169.680821813228 84.8404109066141 28.2801369688714 175.627975855864 87.8139879279321 29.2713293093107 108.649401302963 54.3247006514813 18.1082335504938 154.989235230066 77.4946176150329 25.831539205011 101.638838507162 50.8194192535812 16.9398064178604
"650" "8" "35" "pub" 126.636 63.318 21.106 163.3404 81.6702 27.2234 137.46903 68.734515 22.911505 267.162623055 133.5813115275 44.5271038425 250.613052326166 125.306526163083 41.7688420543611 222.256101304994 111.128050652497 37.0426835508323 187.203430026956 93.601715013478 31.2005716711593 234.58657246283 117.293286231415 39.0977620771384 223.711933054536 111.855966527268 37.285322175756 316.245186055945 158.122593027972 52.7075310093241 249.32191703226 124.66095851613 41.5536528387101 220.05752183517 110.028760917585 36.676253639195 169.639032463841 84.8195162319206 28.2731720773069 240.099461109151 120.049730554575 40.0165768515251 233.090840476894 116.545420238447 38.8484734128157 254.72756691196 127.36378345598 42.4545944853267 188.662392677459 94.3311963387293 31.4437321129098 228.763489885073 114.381744942537 38.1272483141789 141.191528642694 70.5957643213468 23.5319214404489 197.161551482147 98.5807757410737 32.8602585803579 144.187623581806 72.0938117909032 24.0312705969678
"724" "9" "35" "pub" 282.696 141.348 47.116 581.568 290.784 96.928 250.21632 125.10816 41.70272 388.7559738 194.3779869 64.7926623 555.079800094891 277.539900047446 92.5133000158152 397.459769867247 198.729884933623 66.2432949778744 458.765497814289 229.382748907145 76.4609163023816 680.638558157665 340.319279078833 113.439759692944 581.504332505194 290.752166252597 96.9173887508656 869.826989680687 434.913494840343 144.971164946781 767.461435003176 383.730717501588 127.910239167196 674.85706976317 337.428534881585 112.476178293862 620.424000225446 310.212000112723 103.404000037574 939.579588213541 469.789794106771 156.59659803559 1046.85590802732 523.427954013661 174.47598467122 1183.33467481286 591.667337406429 197.222445802143 774.78303603597 387.391518017985 129.130506005995 1076.59106337814 538.295531689068 179.431843896356 663.660277491417 331.830138745708 110.610046248569 912.64528339265 456.322641696325 152.107547232108 724.03350569473 362.016752847365 120.672250949122
"132" "10" "35" "pub" 379.314 189.657 63.219 0 0 0 115.02 57.51 19.17 99.41605632 49.70802816 16.56934272 203.687431805281 101.843715902641 33.9479053008802 95.2515932520136 47.6257966260068 15.8752655420023 155.284228730923 77.6421143654614 25.8807047884871 285.603519674016 142.801759837008 47.6005866123361 224.547097068183 112.273548534091 37.4245161780305 347.912134063442 173.956067031721 57.9853556772404 335.820861997605 167.910430998803 55.9701436662676 295.202426527334 147.601213263667 49.2004044212224 299.678523416544 149.839261708272 49.946420569424 475.22571200434 237.61285600217 79.2042853340567 568.855712772217 284.427856386109 94.8092854620362 649.260605440971 324.630302720485 108.210100906828 403.171045111594 201.585522555797 67.1951741852656 595.439516565546 297.719758282773 99.239919427591 367.004854076929 183.502427038465 61.1674756794882 501.655694603474 250.827847301737 83.6092824339123 411.793019989619 205.89650999481 68.6321699982699
"60" "1" "36" "pub" 0 0 0 0 0 0 34.81272 17.40636 5.80212 48.8629491428571 24.4314745714286 8.14382485714285 147.066164889796 73.5330824448979 24.5110274816326 124.496248483012 62.2481242415062 20.7493747471687 71.0615069881194 35.5307534940597 11.8435844980199 53.574440727437 26.7872203637185 8.92907345457284 151.712791493609 75.8563957468043 25.2854652489348 190.480625576705 95.2403127883524 31.7467709294508 185.512415277659 92.7562076388294 30.9187358796098 219.446804091797 109.723402045898 36.5744673486328 190.913155120656 95.456577560328 31.818859186776 71.1586657495552 35.5793328747776 11.8597776249259 124.597971842358 62.2989859211789 20.766328640393 93.3792381851334 46.6896190925667 15.5632063641889 61.6188108694845 30.8094054347423 10.2698018115808 106.878437979005 53.4392189895027 17.8130729965009 72.660508483882 36.330254241941 12.1100847473137 41.5474935324243 20.7737467662122 6.92458225540406 82.2862165364176 41.1431082682088 13.7143694227363
"208" "2" "36" "pub" 242.7 121.35 40.45 0 0 0 110.71566 55.35783 18.45261 135.219092657143 67.6095463285714 22.5365154428571 193.431840821633 96.7159204108163 32.2386401369388 184.712421493521 92.3562107467603 30.7854035822534 92.977002108266 46.488501054133 15.4961670180443 64.0018027617951 32.0009013808976 10.6669671269659 142.793136077891 71.3965680389456 23.7988560129819 162.950635382607 81.4753176913036 27.1584392304345 171.763338076139 85.8816690380696 28.6272230126899 175.687563130526 87.8437815652628 29.2812605217543 154.919525895714 77.4597629478571 25.819920982619 57.5042009982236 28.7521004991118 9.58403349970394 98.8669301111098 49.4334650555549 16.477821685185 74.0239071216611 37.0119535608305 12.3373178536102 49.4963094874151 24.7481547437075 8.24938491456918 82.6412771554067 41.3206385777033 13.7735461925678 56.5000886606584 28.2500443303292 9.41668144344307 32.9021198657314 16.4510599328657 5.48368664428857 62.4560748306807 31.2280374153404 10.4093458051135
"282" "3" "36" "pub" 150.534 75.267 25.089 45.4698 22.7349 7.5783 183.80898 91.90449 30.63483 313.291464428571 156.645732214286 52.2152440714286 281.006773094388 140.503386547194 46.8344621823979 347.787159555469 173.893579777734 57.9645265925781 161.252342585938 80.6261712929688 26.8753904309896 97.6683583618319 48.834179180916 16.278059726972 156.565282530319 78.2826412651597 26.0942137550533 160.539092688888 80.2695463444441 26.7565154481481 191.163718560536 95.5818592802681 31.8606197600894 149.619263975848 74.809631987924 24.9365439959747 135.212691165254 67.6063455826272 22.5354485275424 54.116466147685 27.0582330738425 9.01941102461416 85.0659993679668 42.5329996839834 14.1776665613278 63.2572676233594 31.6286338116797 10.5428779372266 46.2028580245729 23.1014290122865 7.70047633742882 66.327021387408 33.163510693704 11.054503564568 47.3577814521055 23.6788907260528 7.89296357535093 28.8465793359279 14.4232896679639 4.80776322265465 48.3581931975386 24.1790965987693 8.05969886625644
"356" "4" "36" "pub" 248.886 124.443 41.481 90.12 45.06 15.02 88.730415 44.3652075 14.7884025 193.696826657143 96.8484133285714 32.2828044428571 178.087066810025 89.0435334050127 29.6811778016709 226.644874128331 113.322437064165 37.7741456880551 109.448103145293 54.7240515726463 18.2413505242154 64.9436563313515 32.4718281656757 10.8239427218919 97.4250344701139 48.712517235057 16.237505745019 100.741201282838 50.370600641419 16.7902002138063 121.85987975538 60.9299398776898 20.3099799592299 92.2441947308646 46.1220973654323 15.3740324551441 83.3503316885719 41.675165844286 13.8917219480953 35.6868900144588 17.8434450072294 5.94781500240981 53.8760340747899 26.9380170373949 8.97933901246498 40.0416444999335 20.0208222499667 6.67360741665558 30.8739012017466 15.4369506008733 5.1456502002911 41.3782924074628 20.6891462037314 6.89638206791046 30.5425773571959 15.2712886785979 5.09042955953265 18.7336510677937 9.36682553389684 3.12227517796561 30.4102306131787 15.2051153065893 5.06837176886312
"430" "5" "36" "pub" 92.67 46.335 15.445 569.51925 284.759625 94.919875 297.38730375 148.693651875 49.564550625 698.851941364286 349.425970682143 116.475323560714 687.172407285363 343.586203642682 114.528734547561 837.885427412854 418.942713706427 139.647571235476 435.667358074778 217.833679037389 72.6112263457963 260.682283160431 130.341141580216 43.4470471934052 371.583619578748 185.791809789374 61.9306032631247 385.724009994687 192.862004997343 64.2873349991144 474.557233412423 237.278616706211 79.0928722354038 353.317210901436 176.658605450718 58.886201816906 318.589274287187 159.294637143594 53.0982123811978 146.79676465045 73.3983823252249 24.4661274417416 214.615105837646 107.307552918823 35.7691843062743 161.071447009573 80.5357235047865 26.8452411682622 131.908489074327 65.9542445371634 21.9847481790545 163.233549866545 81.6167749332724 27.2055916444241 126.6046099616 63.3023049807998 21.1007683269333 77.9509836255975 38.9754918127987 12.9918306042662 122.915824677701 61.4579123388503 20.4859707796168
"504" "6" "36" "pub" 144.66 72.33 24.11 327.06585 163.532925 54.510975 87.33524625 43.667623125 14.555874375 247.45530105 123.727650525 41.242550175 303.340928032366 151.670464016183 50.5568213387277 309.141574578916 154.570787289458 51.5235957631527 206.228647493038 103.114323746519 34.3714412488396 132.61905365617 66.3095268280849 22.1031756093616 168.647915171723 84.3239575858613 28.1079858619538 174.549070507616 87.2745352538082 29.0915117512694 226.058427669778 113.029213834889 37.6764046116297 165.368037164291 82.6840185821455 27.5613395273818 147.878010361815 73.9390051809075 24.6463350603025 83.6897642105556 41.8448821052778 13.9482940350926 115.373706669545 57.6868533347726 19.2289511115909 91.7202791590576 45.8601395795288 15.2867131931763 87.1186940940566 43.5593470470283 14.5197823490094 86.7422918281331 43.3711459140665 14.4570486380222 79.0671661499734 39.5335830749867 13.1778610249956 48.9051911459581 24.4525955729791 8.15086519099302 72.2299888372941 36.114994418647 12.0383314728823
"578" "7" "36" "pub" 0 0 0 290.5173 145.25865 48.41955 98.513055 49.2565275 16.4188425 246.3886332 123.1943166 41.0647722 367.544275334679 183.772137667339 61.2573792224464 330.315582351114 165.157791175557 55.052597058519 265.516722836272 132.758361418136 44.2527871393787 187.061530915623 93.5307654578113 31.1769218192704 227.998764853192 113.999382426596 37.9997941421987 231.140939521937 115.570469760969 38.5234899203228 311.195712340083 155.597856170042 51.8659520566805 231.145238702506 115.572619351253 38.5242064504177 205.339158955114 102.669579477557 34.2231931591857 133.899670125099 66.9498350625495 22.3166116875165 183.198263290749 91.5991316453746 30.5330438817915 156.921195034797 78.4605975173987 26.1535325057996 161.210661404438 80.6053307022192 26.8684435674064 139.120242256514 69.5601211282569 23.1867070427523 144.230263973758 72.1151319868788 24.0383773289596 89.1841803365809 44.5920901682905 14.8640300560968 127.602537644855 63.8012688224274 21.2670896074758
"652" "8" "36" "pub" 0 0 0 146.808 73.404 24.468 141.97818 70.98909 23.66303 155.2681995 77.63409975 25.87803325 266.84422718175 133.422113590875 44.474037863625 255.003157965651 127.501578982825 42.5005263276085 215.742323185689 107.871161592845 35.9570538642815 181.358036545516 90.6790182727579 30.2263394242526 233.243203535975 116.621601767988 38.8738672559959 220.898558018751 110.449279009375 36.8164263364585 312.31484548345 156.157422741725 52.0524742472417 248.664002258221 124.33200112911 41.4440003763701 219.587896906665 109.793948453332 36.5979828177775 171.3211073037 85.6605536518502 28.5535178839501 245.423420227077 122.711710113538 40.9039033711795 243.500727443753 121.750363721876 40.5834545739588 266.757843731004 133.378921865502 44.459640621834 194.414387584676 97.207193792338 32.4023979307793 240.414720554349 120.207360277174 40.0691200923914 148.377883164973 74.1889415824866 24.7296471941622 206.767841927036 103.383920963518 34.4613069878394
"726" "9" "36" "pub" 121.914 60.957 20.319 390.6054 195.3027 65.1009 530.59056 265.29528 88.43176 289.666668 144.833334 48.277778 447.694645158 223.847322579 74.615774193 605.415290547964 302.707645273982 100.902548424661 435.445734391399 217.722867195699 72.5742890652332 488.479038881491 244.239519440745 81.4131731469151 724.026531413469 362.013265706735 120.671088568912 622.052368346424 311.026184173212 103.675394724404 926.73330638596 463.36665319298 154.455551064327 814.444173414726 407.222086707363 135.740695569121 716.469392502805 358.234696251402 119.411565417134 654.098370190856 327.049185095428 109.016395031809 990.271168615796 495.135584307898 165.045194769299 1101.37777644428 550.68888822214 183.562962740713 1243.33694824736 621.668474123681 207.222824707894 816.242699433238 408.121349716619 136.04044990554 1131.4101016262 565.705050813101 188.568350271034 697.506289673289 348.753144836645 116.251048278882 959.477555688021 479.738777844011 159.912925948004
